trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2001-10-25,40.3552,40.1604,4.8738,11.3868,10.845,5.6344,,3865640.0
2001-10-26,41.1603,40.9616,4.9711,11.614,11.0614,5.5241,,3942760.0
2001-10-29,41.2106,41.0117,4.8032,11.6282,11.0749,5.5174,,3947580.0
2001-10-30,40.4306,40.2355,4.7123,11.4081,10.8653,5.6238,,3872870.0
2001-10-31,40.7326,40.536,4.7475,11.4933,10.9464,5.5821,,3901790.0
2001-11-01,41.0093,40.8114,4.7798,11.5714,11.0208,5.5445,,3928300.0
2001-11-02,40.33,40.1354,4.7006,11.3797,10.8382,5.6379,,3863230.0
2001-11-05,39.701,39.5095,4.6273,11.2022,10.6692,5.7272,,3802980.0
2001-11-06,39.9526,39.7598,4.6566,11.2732,10.7368,5.6911,,3827080.0
2001-11-07,38.4934,38.3076,4.4865,10.8615,10.3447,5.9069,,3687300.0
2001-11-08,38.8708,38.6832,4.5305,10.968,10.4461,5.8495,,3723450.0
2001-11-09,40.33,40.1354,4.7006,11.3797,10.8382,5.6379,,3863230.0
2001-11-12,39.6507,39.4594,4.6214,11.188,10.6557,5.7345,,3798160.0
2001-11-13,39.5752,39.3843,4.6126,11.1667,10.6354,5.7454,,3790930.0
2001-11-14,39.9526,39.7598,4.6566,11.2732,10.7368,5.6911,,3827080.0
2001-11-15,39.9526,39.7598,4.6566,11.2732,10.7368,5.6911,,3827080.0
2001-11-16,40.33,40.1354,4.7006,11.3797,10.8382,5.6379,,3863230.0
2001-11-19,40.7326,40.536,4.7475,11.4933,10.9464,5.5821,,3901790.0
2001-11-20,41.0596,40.8615,4.7856,11.5856,11.0343,5.5377,,3933120.0
2001-11-21,41.9905,41.7879,4.8941,11.8482,11.2845,5.4149,,4022290.0
2001-11-22,42.6195,42.4138,4.9675,12.0257,11.4535,5.335,,4082540.0
2001-11-23,42.5188,42.3137,4.9557,11.9973,11.4265,5.3476,,4072900.0
2001-11-26,41.9905,41.7879,4.8941,11.8482,11.2845,5.4149,,4022290.0
2001-11-27,42.2924,42.0883,4.9293,11.9334,11.3656,5.3763,,4051210.0
2001-11-28,42.3931,42.1885,4.9411,11.9618,11.3927,5.3635,,4060850.0
2001-11-29,41.7641,41.5625,4.8678,11.7844,11.2236,5.4443,,4000600.0
2001-11-30,41.8396,41.6377,4.8765,11.8057,11.2439,5.4345,,4007830.0
2001-12-03,41.9402,41.7378,4.8883,11.8341,11.271,5.4214,,4017470.0
2001-12-04,42.8711,42.6642,4.9968,12.0967,11.5211,5.3037,,4106640.0
2001-12-05,41.9402,41.7378,4.8883,11.8341,11.271,5.4214,,4017470.0
2001-12-06,42.0157,41.8129,4.8971,11.8553,11.2912,5.4117,,4024700.0
2001-12-07,41.4873,41.2871,4.8355,11.7063,11.1493,5.4806,,3974090.0
2001-12-10,41.5628,41.3622,4.8443,11.7276,11.1695,5.4706,,3981320.0
2001-12-11,41.2609,41.0618,4.8091,11.6424,11.0884,5.5107,,3952400.0
2001-12-12,40.6319,40.4358,4.7358,11.4649,10.9194,5.596,,3892150.0
2001-12-13,40.481,40.2856,4.7182,11.4223,10.8788,5.6168,,3877690.0
2001-12-14,40.4055,40.2105,4.7094,11.401,10.8585,5.6273,,3870460.0
2001-12-17,40.4055,40.2105,4.7094,11.401,10.8585,5.6273,,3870460.0
2001-12-18,40.7074,40.511,4.7446,11.4862,10.9397,5.5856,,3899380.0
2001-12-19,40.959,40.7613,4.7739,11.5572,11.0073,5.5513,,3923480.0
2001-12-20,39.9275,39.7348,4.6537,11.2661,10.7301,5.6947,,3824670.0
2001-12-21,39.6759,39.4844,4.6244,11.1951,10.6624,5.7308,,3800570.0
2001-12-24,38.6192,38.4328,4.5012,10.897,10.3785,5.8876,,3699350.0
2001-12-25,38.4179,38.2325,4.4777,10.8402,10.3244,5.9185,,3680070.0
2001-12-26,38.8959,38.7082,4.5335,10.9751,10.4528,5.8457,,3725860.0
2001-12-27,38.4179,38.2325,4.4777,10.8402,10.3244,5.9185,,3680070.0
2001-12-28,38.7198,38.533,4.5129,10.9254,10.4055,5.8723,,3708990.0
2001-12-31,39.4746,39.2841,4.6009,11.1383,10.6084,5.76,,3781290.0
2002-01-04,38.6443,38.4579,4.5041,10.9041,10.3852,0.0,,3701760.0
2002-01-07,37.7386,37.5565,4.3986,10.6485,10.1418,0.0,,3615000.0
2002-01-08,37.7386,37.5565,4.3986,10.6485,10.1418,0.0,,3615000.0
2002-01-09,37.7386,37.5565,4.3986,10.6485,10.1418,0.0,,3615000.0
2002-01-10,37.8141,37.6316,4.4074,10.6698,10.1621,0.0,,3622230.0
2002-01-11,37.2354,37.0558,4.3399,10.5065,10.0066,0.0,,3566800.0
2002-01-14,36.2794,36.1043,4.2285,10.2368,9.7497,0.0,,3475220.0
2002-01-15,35.8265,35.6536,4.1757,10.109,9.628,0.0,,3431840.0
2002-01-16,36.0781,35.904,4.205,10.18,9.6956,0.0,,3455940.0
2002-01-17,34.8202,34.6521,4.0584,9.825,9.3575,0.0,,3335440.0
2002-01-18,34.9208,34.7523,4.0701,9.8534,9.3846,0.0,,3345080.0
2002-01-21,33.3861,33.225,3.8913,9.4204,8.9721,0.0,,3198070.0
2002-01-22,32.9584,32.7994,3.8414,9.2997,8.8572,0.0,,3157100.0
2002-01-23,34.8202,34.6521,4.0584,9.825,9.3575,0.0,,3335440.0
2002-01-24,35.1472,34.9776,4.0965,9.9173,9.4454,0.0,,3366770.0
2002-01-25,34.9208,34.7523,4.0701,9.8534,9.3846,0.0,,3345080.0
2002-01-28,32.8578,32.6992,3.8297,9.2713,8.8302,0.0,,3147460.0
2002-01-29,33.4113,33.25,3.8942,9.4275,8.9789,0.0,,3200480.0
2002-01-30,33.1848,33.0247,3.8678,9.3636,8.9181,0.0,,3178790.0
2002-01-31,35.5749,35.4033,4.1464,10.038,9.5604,0.0,,3407740.0
2002-02-01,35.3485,35.1779,4.12,9.9741,9.4995,0.0,,3386050.0
2002-02-05,36.3297,36.1544,4.2344,10.251,9.7632,0.0,,3480040.0
2002-02-06,35.6001,35.4283,4.1493,10.0451,9.5671,0.0,,3410150.0
2002-02-07,36.5058,36.3297,4.2549,10.3007,9.8105,0.0,,3496910.0
2002-02-08,36.6819,36.5049,4.2754,10.3504,9.8579,0.0,,3513780.0
2002-02-25,35.8265,35.6536,4.1757,10.109,9.628,0.0,,3431840.0
2002-02-26,35.1472,34.9776,4.0965,9.9173,9.4454,0.0,,3366770.0
2002-02-27,35.424,35.253,4.1288,9.9954,9.5198,0.0,,3393280.0
2002-02-28,35.0466,34.8775,4.0848,9.8889,9.4184,0.0,,3357130.0
2002-03-01,34.8202,34.6521,4.0584,9.825,9.3575,0.0,,3335440.0
2002-03-04,35.1472,34.9776,4.0965,9.9173,9.4454,0.0,,3366770.0
2002-03-05,35.7259,35.5535,4.164,10.0806,9.6009,0.0,,3422200.0
2002-03-06,35.8768,35.7037,4.1816,10.1232,9.6415,0.0,,3436660.0
2002-03-07,37.16,36.9806,4.3311,10.4852,9.9863,0.0,,3559570.0
2002-03-08,37.9651,37.7819,4.425,10.7124,10.2027,0.0,,3636690.0
2002-03-11,38.7701,38.5831,4.5188,10.9396,10.419,0.0,,3713810.0
2002-03-12,37.9651,37.7819,4.425,10.7124,10.2027,0.0,,3636690.0
2002-03-13,40.6822,40.4859,4.7417,11.4791,10.9329,0.0,,3896970.0
2002-03-14,41.8899,41.6877,4.8824,11.8199,11.2574,0.0,,4012650.0
2002-03-15,41.1854,40.9867,4.8003,11.6211,11.0681,0.0,,3945170.0
2002-03-18,42.4685,42.2636,4.9499,11.9831,11.4129,0.0,,4068080.0
2002-03-19,42.8711,42.6642,4.9968,12.0967,11.5211,0.0,,4106640.0
2002-03-20,42.8711,42.6642,4.9968,12.0967,11.5211,0.0,,4106640.0
2002-03-21,38.7642,38.7642,5.8249,9.8198,9.8198,0.0,,4116280.0
2002-03-22,38.2648,38.2648,5.7499,9.6933,9.6933,0.0,,4063260.0
2002-03-25,38.4237,38.4237,5.7738,9.7336,9.7336,0.0,,4080130.0
2002-03-26,37.6521,37.6521,5.6578,9.5381,9.5381,0.0,,3998190.0
2002-03-27,38.1514,38.1514,5.7328,9.6646,9.6646,0.0,,4051210.0
2002-03-28,38.2422,38.2422,5.7465,9.6876,9.6876,0.0,,4060850.0
2002-03-29,37.2208,37.2208,5.593,9.4289,9.4289,0.0,,3952400.0
2002-04-01,37.3343,37.3343,5.6101,9.4576,9.4576,0.0,,3964450.0
2002-04-02,37.1755,37.1755,5.5862,9.4174,9.4174,0.0,,3947580.0
2002-04-03,38.106,38.106,5.726,9.6531,9.6531,0.0,,4046390.0
2002-04-04,38.4464,38.4464,5.7772,9.7393,9.7393,0.0,,4082540.0
2002-04-05,38.3556,38.3556,5.7635,9.7163,9.7163,0.0,,4072900.0
2002-04-08,38.4237,38.4237,5.7738,9.7336,9.7336,0.0,,4080130.0
2002-04-09,38.0606,38.0606,5.7192,9.6416,9.6416,0.0,,4041570.0
2002-04-10,38.2875,38.2875,5.7533,9.6991,9.6991,0.0,,4065670.0
2002-04-11,37.5613,37.5613,5.6442,9.5151,9.5151,0.0,,3988550.0
2002-04-12,37.6748,37.6748,5.6612,9.5438,9.5438,0.0,,4000600.0
2002-04-15,37.584,37.584,5.6476,9.5208,9.5208,0.0,,3990960.0
2002-04-16,37.4932,37.4932,5.6339,9.4978,9.4978,0.0,,3981320.0
2002-04-17,37.2889,37.2889,5.6032,9.4461,9.4461,0.0,,3959630.0
2002-04-18,37.2662,37.2662,5.5998,9.4404,9.4404,0.0,,3957220.0
2002-04-19,37.7428,37.7428,5.6715,9.5611,9.5611,0.0,,4007830.0
2002-04-22,37.2208,37.2208,5.593,9.4289,9.4289,0.0,,3952400.0
2002-04-23,37.2208,37.2208,5.593,9.4289,9.4289,0.0,,3952400.0
2002-04-24,36.835,36.835,5.535,9.3311,9.3311,0.0,,3911430.0
2002-04-25,36.1542,36.1542,5.4327,9.1586,9.1586,0.0,,3839130.0
2002-04-26,36.5173,36.5173,5.4873,9.2506,9.2506,0.0,,3877690.0
2002-04-29,36.8577,36.8577,5.3377,9.3369,9.3369,0.0,,3913840.0
2002-04-30,37.4478,37.4478,5.4232,9.4863,9.4863,0.0,,3976500.0
2002-05-08,37.2208,37.2208,5.3903,9.4289,9.4289,0.0,,3952400.0
2002-05-09,37.1528,37.1528,5.3805,9.4116,9.4116,0.0,,3945170.0
2002-05-10,36.6762,36.6762,5.3114,9.2909,9.2909,0.0,,3894560.0
2002-05-13,36.0634,36.0634,5.2227,9.1356,9.1356,0.0,,3829490.0
2002-05-14,35.6322,35.6322,5.1602,9.0264,9.0264,0.0,,3783700.0
2002-05-15,34.8832,34.8832,5.0518,8.8367,8.8367,0.0,,3704170.0
2002-05-16,34.0662,34.0662,4.9335,8.6297,8.6297,0.0,,3617410.0
2002-05-17,34.5428,34.5428,5.0025,8.7504,8.7504,0.0,,3668020.0
2002-05-20,33.9073,33.9073,4.9104,8.5895,8.5895,0.0,,3600540.0
2002-05-21,34.7016,34.7016,5.0255,8.7907,8.7907,0.0,,3684890.0
2002-05-22,34.2023,34.2023,4.9532,8.6642,8.6642,0.0,,3631870.0
2002-05-23,34.0208,34.0208,4.9269,8.6182,8.6182,0.0,,3612590.0
2002-05-24,33.703,33.703,4.8809,8.5377,8.5377,0.0,,3578850.0
2002-05-27,33.4307,33.4307,4.8414,8.4687,8.4687,0.0,,3549930.0
2002-05-28,33.2491,33.2491,4.8151,8.4227,8.4227,0.0,,3530650.0
2002-05-29,32.7952,32.7952,4.7494,8.3077,8.3077,0.0,,3482450.0
2002-05-30,32.886,32.886,4.7625,8.3307,8.3307,0.0,,3492090.0
2002-05-31,32.6363,32.6363,4.7264,8.2675,8.2675,0.0,,3465580.0
2002-06-03,32.137,32.137,4.6541,8.141,8.141,0.0,,3412560.0
2002-06-04,32.886,32.886,4.7625,8.3307,8.3307,0.0,,3492090.0
2002-06-05,32.2505,32.2505,4.6705,8.1698,8.1698,0.0,,3424610.0
2002-06-06,33.2945,33.2945,4.8217,8.4342,8.4342,0.0,,3535470.0
2002-06-07,33.4307,33.4307,4.8414,8.4687,8.4687,0.0,,3549930.0
2002-06-10,33.4761,33.4761,4.848,8.4802,8.4802,0.0,,3554750.0
2002-06-11,33.5442,33.5442,4.8579,8.4975,8.4975,0.0,,3561980.0
2002-06-12,33.2718,33.2718,4.8184,8.4285,8.4285,0.0,,3533060.0
2002-06-13,32.8179,32.8179,4.7527,8.3135,8.3135,0.0,,3484860.0
2002-06-14,32.6136,32.6136,4.7231,8.2617,8.2617,0.0,,3463170.0
2002-06-17,32.6363,32.6363,4.7264,8.2675,8.2675,0.0,,3465580.0
2002-06-18,33.3399,33.3399,4.8283,8.4457,8.4457,0.0,,3540290.0
2002-06-19,33.0449,33.0449,4.7855,8.371,8.371,0.0,,3508960.0
2002-06-20,33.2945,33.2945,4.8217,8.4342,8.4342,0.0,,3535470.0
2002-06-21,34.6108,34.6108,5.0123,8.7677,8.7677,0.0,,3675250.0
2002-06-24,38.0833,38.0833,5.5152,9.6473,9.6473,0.0,,4043980.0
2002-06-25,39.3088,39.3088,5.6927,9.9578,9.9578,0.0,,4174120.0
2002-06-26,38.7188,38.7188,5.6072,9.8083,9.8083,0.0,,4111460.0
2002-06-27,38.8549,38.8549,5.627,9.8428,9.8428,0.0,,4125920.0
2002-07-01,39.3769,39.3769,5.7026,9.975,9.975,0.0,,4181350.0
2002-07-02,39.7855,39.7855,5.7617,10.0785,10.0785,0.0,,4224730.0
2002-07-03,40.1486,40.1486,5.8143,10.1705,10.1705,0.0,,4263290.0
2002-07-04,39.445,39.445,5.7124,9.9923,9.9923,0.0,,4188580.0
2002-07-05,39.445,39.445,5.7124,9.9923,9.9923,0.0,,4188580.0
2002-07-08,39.445,39.445,5.7124,9.9923,9.9923,0.0,,4188580.0
2002-07-09,39.3542,39.3542,5.6993,9.9693,9.9693,0.0,,4178940.0
2002-07-10,38.1741,38.1741,5.5284,9.6703,9.6703,0.0,,4053620.0
2002-07-11,38.1514,38.1514,5.5251,9.6646,9.6646,0.0,,4051210.0
2002-07-12,38.1968,38.1968,5.5316,9.6761,9.6761,0.0,,4056030.0
2002-07-15,39.1727,39.1727,5.673,9.9233,9.9233,0.0,,4159660.0
2002-07-16,39.0819,39.0819,5.6598,9.9003,9.9003,0.0,,4150020.0
2002-07-17,39.1954,39.1954,5.6763,9.929,9.929,0.0,,4162070.0
2002-07-18,39.3769,39.3769,5.7026,9.975,9.975,0.0,,4181350.0
2002-07-19,40.3075,40.3075,5.8373,10.2108,10.2108,0.0,,4280160.0
2002-07-22,39.4223,39.4223,5.7091,9.9865,9.9865,0.0,,4186170.0
2002-07-23,39.7174,39.7174,5.7519,10.0613,10.0613,0.0,,4217500.0
2002-07-24,39.8762,39.8762,5.7749,10.1015,10.1015,0.0,,4234370.0
2002-07-25,39.3996,39.3996,5.7058,9.9808,9.9808,0.0,,4183760.0
2002-07-26,38.7415,38.7415,5.6105,9.8141,9.8141,0.0,,4113870.0
2002-07-29,39.0592,39.0592,5.6565,9.8945,9.8945,0.0,,4147610.0
2002-07-30,39.8989,39.8989,5.7782,10.1073,10.1073,0.0,,4236780.0
2002-07-31,39.6039,39.6039,5.7354,10.0325,10.0325,0.0,,4205450.0
2002-08-01,39.4904,39.4904,5.719,10.0038,10.0038,0.0,,4193400.0
2002-08-02,39.6947,39.6947,5.7486,10.0555,10.0555,0.0,,4215090.0
2002-08-05,39.0819,39.0819,5.6598,9.9003,9.9003,0.0,,4150020.0
2002-08-06,39.3542,39.3542,5.6993,9.9693,9.9693,0.0,,4178940.0
2002-08-07,39.4904,39.4904,5.719,10.0038,10.0038,0.0,,4193400.0
2002-08-08,39.5812,39.5812,5.7321,10.0268,10.0268,0.0,,4203040.0
2002-08-09,39.445,39.445,5.7124,9.9923,9.9923,0.0,,4188580.0
2002-08-12,39.3315,39.3315,5.696,9.9635,9.9635,0.0,,4176530.0
2002-08-13,38.4918,38.4918,5.5744,9.7508,9.7508,0.0,,4087360.0
2002-08-14,38.401,38.401,5.5612,9.7278,9.7278,0.0,,4077720.0
2002-08-15,38.3556,38.3556,5.5547,9.7163,9.7163,0.0,,4072900.0
2002-08-16,38.4237,38.4237,5.5645,9.7336,9.7336,0.0,,4080130.0
2002-08-19,39.1273,38.8881,5.4611,9.9118,8.3756,0.0,,4154840.0
2002-08-20,41.2153,40.9634,5.7525,10.4407,8.8226,0.0,,4376560.0
2002-08-21,41.76,41.5047,5.8285,10.5787,8.9392,0.0,,4434400.0
2002-08-22,41.9075,41.6514,5.8491,10.6161,8.9708,0.0,6.5259,4450065.0
2002-08-23,43.5075,43.2416,6.0724,11.0214,9.3133,0.0,6.2859,4619970.0
2002-08-26,43.4735,43.2078,6.0677,11.0128,9.306,0.0,6.2908,4616355.0
2002-08-27,42.8607,42.5987,5.9821,10.8576,9.1748,0.0,6.3807,4551285.0
2002-08-28,42.9628,42.7002,5.9964,10.8834,9.1967,0.0,6.3656,4562130.0
2002-08-29,42.4862,42.2266,5.9299,10.7627,9.0947,0.0,6.437,4511520.0
2002-08-30,42.5203,42.2604,5.9346,10.7713,9.1019,0.0,6.4318,4515135.0
2002-09-02,42.6224,42.3619,5.9489,10.7972,9.1238,0.0,6.4164,4525980.0
2002-09-03,44.2565,43.986,6.177,11.2111,9.4736,0.0,6.1795,4699500.0
2002-09-04,43.7118,43.4446,6.1009,11.0732,9.357,0.0,6.2565,4641660.0
2002-09-05,42.8267,42.5649,5.9774,10.8489,9.1675,0.0,6.3858,4547670.0
2002-09-06,42.316,42.0574,5.9061,10.7196,9.0582,0.0,6.4629,4493445.0
2002-09-09,41.6692,41.4145,5.8158,10.5557,8.9198,0.0,6.5632,4424760.0
2002-09-10,41.9756,41.719,5.8586,10.6333,8.9853,0.0,6.5153,4457295.0
2002-09-11,42.0437,41.7867,5.8681,10.6506,8.9999,0.0,6.5047,4464525.0
2002-09-12,41.9756,41.719,5.8586,10.6333,8.9853,0.0,6.5153,4457295.0
2002-09-13,41.9756,41.719,5.8586,10.6333,8.9853,0.0,6.5153,4457295.0
2002-09-16,40.5117,40.2641,5.6543,10.2625,8.672,0.0,6.7507,4301850.0
2002-09-17,40.6819,40.4333,5.6781,10.3056,8.7084,0.0,6.7225,4319925.0
2002-09-18,40.3415,40.0949,5.6305,10.2194,8.6355,0.0,6.7792,4283775.0
2002-09-19,41.1926,40.9408,5.7493,10.435,8.8177,0.0,6.6391,4374150.0
2002-09-23,40.4777,40.2303,5.6495,10.2539,8.6647,0.0,6.7564,4298235.0
2002-09-24,40.5117,40.2641,5.6543,10.2625,8.672,0.0,6.7507,4301850.0
2002-09-25,40.5798,40.3318,5.6638,10.2798,8.6866,0.0,6.7394,4309080.0
2002-09-26,40.5458,40.2979,5.659,10.2711,8.6793,0.0,6.745,4305465.0
2002-09-27,40.4096,40.1626,5.64,10.2366,8.6501,0.0,6.7678,4291005.0
2002-10-08,39.15,38.9107,5.4642,9.9175,8.3805,0.0,6.9855,4157250.0
2002-10-09,38.7755,38.5385,5.412,9.8227,8.3003,0.0,7.053,4117485.0
2002-10-10,37.5499,37.3204,5.2409,9.5122,8.038,0.0,7.2832,3987345.0
2002-10-11,36.8691,36.6437,5.1459,9.3397,7.8922,0.0,7.4177,3915045.0
2002-10-14,36.7669,36.5422,5.1316,9.3139,7.8704,0.0,7.4383,3904200.0
2002-10-15,36.1201,35.8993,5.0414,9.15,7.7319,0.0,7.5715,3835515.0
2002-10-16,37.2095,36.9821,5.1934,9.426,7.9651,0.0,7.3498,3951195.0
2002-10-17,36.2903,36.0685,5.0651,9.1931,7.7684,0.0,7.536,3853590.0
2002-10-18,36.9031,36.6776,5.1506,9.3484,7.8995,0.0,7.4108,3918660.0
2002-10-21,37.1414,36.9144,5.1839,9.4087,7.9505,0.0,7.3633,3943965.0
2002-10-22,37.8563,37.6249,5.2837,9.5898,8.1036,0.0,7.2242,4019880.0
2002-10-23,37.5159,37.2866,5.2362,9.5036,8.0307,0.0,7.2898,3983730.0
2002-10-24,36.9712,36.7452,5.1601,9.3656,7.9141,0.0,7.3972,3925890.0
2002-10-25,36.7329,36.5084,5.1269,9.3052,7.8631,0.0,7.4452,3900585.0
2002-10-28,36.1542,35.9332,5.0461,9.1586,7.7392,0.0,7.5643,3839130.0
2002-10-29,36.5967,36.373,5.1079,9.2707,7.8339,0.0,7.4729,3886125.0
2002-10-30,36.4265,35.3383,4.8831,9.2276,5.513,0.0,7.5078,3868050.0
2002-10-31,36.4605,35.3714,4.8876,9.2363,5.5182,0.0,7.5008,3871665.0
2002-11-01,36.5286,35.4374,4.8968,9.2535,5.5285,0.0,7.4868,3878895.0
2002-11-04,37.5159,36.3952,5.0291,9.5036,5.6779,0.0,7.2898,3983730.0
2002-11-05,38.1627,37.0227,5.1158,9.6675,5.7758,0.0,7.1662,4052415.0
2002-11-06,38.0946,36.9566,5.1067,9.6502,5.7655,0.0,7.179,4045185.0
2002-11-07,38.4691,37.3199,5.1569,9.7451,5.8222,0.0,7.1091,4084950.0
2002-11-08,37.4478,36.3291,5.02,9.4863,5.6676,0.0,7.303,3976500.0
2002-11-11,36.4946,35.4044,4.8922,9.2449,5.5233,0.0,7.4938,3875280.0
2002-11-12,37.0733,35.9658,4.9698,9.3915,5.6109,0.0,7.3768,3936735.0
2002-11-13,37.0393,35.9328,4.9652,9.3829,5.6058,0.0,7.3836,3933120.0
2002-11-14,36.3584,35.2723,4.8739,9.2104,5.5027,0.0,7.5218,3860820.0
2002-11-15,36.6648,35.5695,4.915,9.288,5.5491,0.0,7.459,3893355.0
2002-11-18,36.4946,35.4044,4.8922,9.2449,5.5233,0.0,7.4938,3875280.0
2002-11-19,36.5967,35.5035,4.9059,9.2707,5.5388,0.0,7.4729,3886125.0
2002-11-20,35.5754,34.5127,4.769,9.012,5.3842,0.0,7.6874,3777675.0
2002-11-21,34.6222,33.5879,4.6412,8.7706,5.24,0.0,7.899,3676455.0
2002-11-22,34.8945,33.8521,4.6777,8.8396,5.2812,0.0,7.8374,3705375.0
2002-11-25,34.9286,33.8852,4.6823,8.8482,5.2863,0.0,7.8298,3708990.0
2002-11-26,34.2477,33.2246,4.591,8.6757,5.1833,0.0,7.9854,3636690.0
2002-11-27,34.2137,33.1916,4.5864,8.6671,5.1781,0.0,7.9934,3633075.0
2002-11-28,35.0307,33.9842,4.696,8.874,5.3018,0.0,7.8069,3719835.0
2002-11-29,35.3031,34.2485,4.7325,8.943,5.343,0.0,7.7467,3748755.0
2002-12-02,34.3839,33.3567,4.6092,8.7102,5.2039,0.0,7.9538,3651150.0
2002-12-03,34.6562,33.621,4.6458,8.7792,5.2451,0.0,7.8913,3680070.0
2002-12-04,34.7243,33.687,4.6549,8.7964,5.2554,0.0,7.8758,3687300.0
2002-12-05,34.3839,33.3567,4.6092,8.7102,5.2039,0.0,7.9538,3651150.0
2002-12-06,34.4179,33.3898,4.6138,8.7188,5.209,0.0,7.9459,3654765.0
2002-12-09,34.2818,33.2577,4.5956,8.6843,5.1884,0.0,7.9775,3640305.0
2002-12-10,34.0094,32.9935,4.559,8.6153,5.1472,0.0,8.0414,3611385.0
2002-12-11,33.8732,32.8613,4.5408,8.5808,5.1266,0.0,8.0737,3596925.0
2002-12-12,33.703,32.6962,4.518,8.5377,5.1008,0.0,8.1145,3578850.0
2002-12-13,33.8052,32.7953,4.5317,8.5636,5.1163,0.0,8.09,3589695.0
2002-12-16,34.0094,32.9935,4.559,8.6153,5.1472,0.0,8.0414,3611385.0
2002-12-17,34.0435,33.0265,4.5636,8.624,5.1524,0.0,8.0333,3615000.0
2002-12-18,34.0435,33.0265,4.5636,8.624,5.1524,0.0,8.0333,3615000.0
2002-12-19,33.9413,32.9274,4.5499,8.5981,5.1369,0.0,8.0575,3604155.0
2002-12-20,34.2477,33.2246,4.591,8.6757,5.1833,0.0,7.9854,3636690.0
2002-12-23,34.2818,33.2577,4.5956,8.6843,5.1884,0.0,7.9775,3640305.0
2002-12-24,33.9413,32.9274,4.5499,8.5981,5.1369,0.0,8.0575,3604155.0
2002-12-25,33.8052,32.7953,4.5317,8.5636,5.1163,0.0,8.09,3589695.0
2002-12-26,32.7498,31.7715,4.3902,8.2962,4.9566,0.0,8.3507,3477630.0
2002-12-27,32.1711,31.21,4.3126,8.1496,4.869,0.0,8.5009,3416175.0
2002-12-30,32.92,31.9366,4.413,8.3394,4.9823,0.0,8.3075,3495705.0
2002-12-31,33.5669,32.5641,4.4997,8.5032,5.0802,0.0,8.1474,3564390.0
2003-01-02,31.4902,30.5495,4.2213,7.9772,4.7659,8.6847,8.6847,3343875.0
2003-01-09,31.7285,30.7807,4.2533,8.0375,4.802,5.7463,5.7463,3369180.0
2003-01-10,32.7839,31.8045,4.3948,8.3049,4.9617,5.5613,5.5613,3481245.0
2003-01-13,31.7285,30.7807,4.2533,8.0375,4.802,5.7463,5.7463,3369180.0
2003-01-14,34.8945,33.8521,4.6777,8.8396,5.2812,5.2249,5.2249,3705375.0
2003-01-15,34.2137,33.1916,4.5864,8.6671,5.1781,5.3289,5.3289,3633075.0
2003-01-16,34.0435,33.0265,4.5636,8.624,5.1524,5.3556,5.3556,3615000.0
2003-01-17,34.6903,33.654,4.6503,8.7878,5.2503,5.2557,5.2557,3683685.0
2003-01-20,36.6474,35.5527,3.7362,9.2836,5.5465,5.3879,5.3879,3891510.0
2003-01-21,35.6888,34.6227,3.6385,9.0408,5.4014,5.5326,5.5326,3789720.0
2003-01-22,35.6151,34.5512,3.631,9.0221,5.3902,5.5441,5.5441,3781890.0
2003-01-23,35.3939,34.3366,3.6084,8.966,5.3567,5.5787,5.5787,3758400.0
2003-01-24,36.4262,35.3381,3.7137,9.2276,5.513,5.4206,5.4206,3868020.0
2003-01-27,37.1267,36.0176,3.7851,9.405,5.619,5.3183,5.3183,3942405.0
2003-01-28,37.4954,36.3753,3.8227,9.4984,5.6748,5.266,5.266,3981555.0
2003-01-29,38.0116,36.876,3.8753,9.6292,5.7529,5.1945,5.1945,4036365.0
2003-02-10,37.2005,36.0892,3.7926,9.4237,5.6302,5.3078,5.3078,3950235.0
2003-02-11,37.606,36.4826,3.834,9.5264,5.6915,5.2505,5.2505,3993300.0
2003-02-12,38.0116,36.876,3.8753,9.6292,5.7529,5.1945,5.1945,4036365.0
2003-02-13,37.3479,36.2322,3.8077,9.461,5.6525,5.2868,5.2868,3965895.0
2003-02-14,37.4217,36.3038,3.8152,9.4797,5.6636,5.2764,5.2764,3973725.0
2003-02-17,36.8318,35.7315,3.755,9.3303,5.5744,5.3609,5.3609,3911085.0
2003-02-18,36.6843,35.5884,3.74,9.2929,5.552,5.3825,5.3825,3895425.0
2003-02-19,37.0161,35.9103,3.7738,9.377,5.6023,5.3342,5.3342,3930660.0
2003-02-20,36.6843,35.5884,3.74,9.2929,5.552,5.3825,5.3825,3895425.0
2003-02-21,35.5045,34.4439,3.6197,8.9941,5.3735,5.5613,5.5613,3770145.0
2003-02-24,35.5414,34.4796,3.6235,9.0034,5.3791,5.5556,5.5556,3774060.0
2003-02-25,36.0207,34.9446,3.6723,9.1248,5.4516,5.4816,5.4816,3824955.0
2003-02-26,36.1313,35.0519,3.6836,9.1528,5.4683,5.4649,5.4649,3836700.0
2003-02-27,36.8686,35.7673,3.7588,9.3396,5.5799,5.3556,5.3556,3915000.0
2003-02-28,36.205,35.1235,3.6911,9.1715,5.4795,5.4537,5.4537,3844530.0
2003-03-03,36.5368,35.4454,3.725,9.2556,5.5297,5.4042,5.4042,3879765.0
2003-03-04,37.2373,36.1249,3.7964,9.433,5.6357,5.3025,5.3025,3954150.0
